Dates,Andhra Pradesh,Arunachal Pradesh,Assam,Bihar,Chandigarh,Chhattisgarh,DD,Delhi,DNH,DVC,Essar steel,Goa,Gujarat,Haryana,HP,J&K,Jharkhand,Karnataka,Kerala,Maharashtra,Manipur,Meghalaya,Mizoram,MP,Nagaland,Odisha,Pondy,Punjab,Rajasthan,Sikkim,Tamil Nadu,Telangana,Tripura,UP,Uttarakhand,West Bengal,Total Consumption
2023-07-11,216.1,2.7,42.2,137.6,4.9,108.0,27.1,110.2,20.3,77.0,18.1,12.8,352.7,178.1,24.2,52.1,39.9,219.0,78.3,523.2,2.6,5.1,2.0,227.6,3.0,123.4,5.0,216.7,254.9,1.5,328.4,226.8,5.4,457.9,36.8,214.9,4359.099999999999
2023-07-12,213.6,2.6,40.3,137.5,5.6,111.9,27.1,119.6,20.3,76.0,18.1,13.3,351.7,197.4,27.3,52.3,39.6,221.7,78.5,520.6,2.3,4.9,1.9,231.0,2.9,127.2,5.0,266.6,270.7,1.5,338.7,232.2,5.9,466.8,36.9,220.4,4495.0
2023-07-13,207.1,2.6,41.4,135.7,5.7,116.2,27.1,123.9,20.3,84.3,18.1,13.1,367.5,206.5,29.1,59.0,40.7,220.5,77.9,524.0,2.4,5.2,1.9,232.6,2.7,132.8,5.0,278.0,283.1,1.5,336.3,244.1,5.8,462.6,36.5,224.8,4581.8
2023-07-14,212.4,2.6,40.9,128.3,6.3,120.1,27.1,123.4,20.3,76.5,18.1,12.9,378.4,215.4,31.5,53.2,38.9,222.7,76.5,524.3,2.6,4.9,1.8,226.7,2.9,120.5,5.0,295.0,270.8,1.3,349.5,260.1,5.7,475.5,40.0,220.7,4616.3
2023-07-15,216.3,2.6,43.9,132.4,6.5,112.1,27.1,120.5,20.3,76.0,18.1,13.1,371.6,219.3,33.0,52.1,36.9,222.9,77.8,520.7,2.7,5.1,1.7,226.9,2.9,109.4,5.0,303.8,286.5,1.1,355.5,251.2,5.7,459.4,40.8,211.7,4596.4
2023-07-16,211.3,2.8,39.9,135.5,6.0,103.0,27.1,113.8,20.3,74.5,18.1,12.2,356.2,192.9,29.9,51.5,35.5,202.9,73.2,489.1,2.4,5.0,1.7,220.3,2.8,121.7,5.0,276.6,275.2,0.8,337.4,239.7,5.8,470.0,39.5,187.1,4388.700000000001
2023-07-17,209.5,2.7,38.2,140.1,7.2,98.1,27.1,127.2,20.3,74.3,18.1,12.9,380.7,218.9,33.0,53.2,34.8,215.6,79.4,499.1,2.6,5.4,1.8,226.7,2.7,123.4,5.0,299.2,275.6,1.2,357.0,246.1,5.7,502.4,45.3,201.2,4594.799999999999
2023-07-18,199.8,2.8,43.7,145.2,7.1,100.3,27.1,127.3,20.3,76.0,18.1,12.5,389.3,218.9,32.8,52.5,36.9,207.0,80.0,495.4,2.7,5.5,1.9,232.0,2.9,116.9,5.0,308.5,285.0,1.2,365.9,210.6,5.8,509.9,44.0,215.0,4610.2
2023-07-19,193.7,3.0,46.7,148.6,7.0,105.8,27.1,130.2,20.3,76.2,18.1,11.9,378.9,215.8,32.8,46.3,36.5,201.6,78.3,478.4,2.7,5.3,1.8,242.9,3.0,118.4,5.0,286.7,280.4,1.2,368.6,189.9,6.0,531.7,45.1,222.1,4570.3
2023-07-20,191.3,2.7,47.1,153.4,7.5,108.2,27.1,140.6,20.3,76.9,18.1,11.9,364.8,235.6,33.3,50.8,36.0,195.9,88.0,482.3,2.6,5.8,1.9,253.5,2.8,113.3,5.0,300.8,283.6,1.3,363.5,175.2,6.2,557.4,46.4,228.2,4643.299999999999
2023-07-21,195.0,2.9,41.4,151.6,7.9,105.0,27.1,149.4,20.3,75.8,18.1,12.0,364.3,252.5,36.0,51.9,36.1,202.4,80.6,481.8,2.7,5.6,1.8,252.1,3.0,114.3,5.0,319.3,291.7,1.1,374.9,165.4,5.9,569.4,49.5,222.1,4701.7
2023-07-22,197.0,2.6,44.0,148.0,6.4,103.7,27.1,142.8,20.3,74.9,18.1,11.9,366.8,239.0,33.3,49.8,36.6,193.6,75.9,473.8,2.7,5.5,1.9,235.5,2.8,117.4,5.0,261.2,281.2,1.1,373.3,184.4,6.2,552.0,48.3,212.0,4560.1
2023-07-23,191.3,2.4,41.0,152.4,6.2,101.2,27.1,136.2,20.3,74.6,18.1,10.8,339.3,225.2,26.6,49.8,36.1,170.5,67.1,463.5,2.7,5.3,1.6,241.5,2.6,131.0,5.0,265.8,277.9,0.7,336.8,203.4,6.0,548.9,45.0,206.4,4444.099999999999
2023-07-24,190.0,2.7,41.1,154.1,7.1,105.4,27.1,146.4,20.3,76.8,18.1,11.7,352.6,253.9,33.6,52.5,37.5,177.9,70.7,478.5,2.6,5.4,1.7,256.2,2.9,135.5,5.0,293.6,286.6,1.3,337.9,200.7,6.4,577.5,47.9,223.6,4647.2
2023-07-25,178.5,2.8,44.7,156.6,7.2,111.6,27.1,147.3,20.3,78.0,18.1,12.3,360.2,253.4,36.1,51.2,39.6,172.3,72.1,487.0,2.7,5.3,1.8,261.5,2.9,127.7,5.0,282.7,284.7,1.1,336.0,172.8,5.6,563.0,49.1,215.5,4598.400000000001
2023-07-26,170.5,2.8,45.4,160.0,6.4,116.5,27.1,128.0,20.3,79.4,18.1,11.5,359.8,203.2,34.1,50.0,39.3,170.4,71.6,481.9,2.7,5.4,1.8,263.3,2.9,136.9,5.0,270.5,276.4,1.3,339.2,170.1,6.4,513.2,46.7,218.9,4462.7
2023-07-27,171.2,2.6,45.4,160.4,6.7,115.5,27.1,128.4,20.3,76.9,18.1,11.8,367.6,216.2,34.9,47.9,39.7,166.3,71.3,466.1,2.6,5.4,1.9,264.3,2.9,134.4,5.0,283.7,260.2,1.3,349.5,142.9,6.2,532.9,47.3,219.8,4459.500000000001
2023-07-28,184.6,2.4,43.8,161.3,6.5,110.3,27.1,125.0,20.3,78.6,18.1,12.3,360.9,203.8,36.3,51.5,40.9,175.3,73.8,458.8,2.9,5.5,1.9,253.9,3.0,130.9,5.0,261.4,249.4,1.1,366.8,169.1,6.1,524.1,47.0,225.9,4451.2
2023-07-29,194.7,2.7,43.2,134.1,6.3,104.2,27.1,112.7,20.3,71.7,18.1,12.4,344.2,199.1,35.6,49.4,33.8,173.6,75.6,457.5,2.8,5.6,2.0,242.2,3.1,124.2,5.0,273.7,234.2,1.1,376.3,197.4,6.0,469.8,46.0,224.3,4335.1
2023-07-30,199.3,2.9,43.0,144.7,6.0,105.8,27.1,113.4,20.3,74.7,18.1,11.5,327.1,197.1,32.9,50.0,36.6,166.3,70.7,451.0,2.8,5.4,1.7,244.0,2.6,131.9,5.0,269.1,243.9,0.8,355.7,210.1,6.2,500.7,42.9,218.1,4342.3
2023-07-31,207.2,3.0,46.0,151.3,7.1,112.6,27.1,131.6,20.3,76.5,18.1,12.6,347.3,226.5,35.3,51.7,39.8,196.8,78.8,474.4,2.8,5.2,1.9,252.3,2.1,125.7,5.0,298.2,259.8,1.2,378.8,215.1,5.8,529.7,47.4,226.6,4627.400000000001
2023-08-01,208.8,3.0,48.1,148.3,7.6,108.7,27.1,136.0,20.3,74.5,18.1,12.8,346.8,246.7,36.4,52.6,36.9,201.4,80.7,480.1,2.6,5.3,1.8,248.8,2.9,114.0,5.0,327.3,279.1,1.3,391.9,211.2,6.0,546.0,49.2,209.2,4700.0
2023-08-02,211.4,3.0,47.2,121.0,7.8,90.9,27.1,139.3,20.3,68.7,18.1,12.6,344.5,246.0,35.9,51.7,30.6,204.5,82.0,489.5,2.7,5.2,1.9,233.1,2.9,98.3,5.0,332.9,302.2,0.9,392.7,226.2,5.3,511.6,47.7,184.0,4607.2
2023-08-03,217.4,2.9,43.9,134.0,7.8,75.2,27.1,137.7,20.3,71.7,18.1,12.8,351.1,237.3,36.1,51.9,34.7,212.9,83.1,489.3,2.6,5.5,1.8,207.0,2.9,115.4,5.0,320.3,290.1,1.1,388.4,235.1,5.1,507.2,47.8,201.1,4606.500000000001
2023-08-04,227.1,3.0,43.3,143.3,7.3,84.8,27.1,133.9,20.3,73.9,18.1,13.0,362.2,236.2,36.3,52.5,38.0,225.3,83.1,488.8,2.6,5.5,1.8,203.2,2.8,118.8,5.0,313.0,295.6,1.3,393.8,246.2,5.2,479.3,47.5,212.8,4658.4
2023-08-05,234.5,2.8,43.0,145.3,7.1,88.2,27.1,127.1,20.3,73.3,18.1,13.2,368.6,235.2,36.7,52.6,35.9,226.5,81.8,493.8,2.5,5.7,1.8,208.3,2.9,113.4,5.0,302.9,301.1,1.2,386.5,252.6,5.2,490.1,47.4,211.7,4674.9
2023-08-06,232.7,2.9,40.7,138.3,6.3,95.3,27.1,123.9,20.3,71.8,18.1,12.0,350.6,225.3,33.2,49.9,35.4,212.2,75.6,482.5,2.4,5.7,1.6,211.3,2.9,122.1,5.0,316.6,301.9,0.7,367.5,249.0,4.4,453.8,40.3,190.6,4533.500000000001
2023-08-07,239.1,2.9,40.3,120.3,7.1,100.0,27.1,128.8,20.3,72.1,18.1,13.4,381.0,237.7,34.4,49.9,33.8,235.8,83.2,515.7,2.5,5.1,1.6,222.1,2.7,120.2,5.0,312.6,308.7,1.0,385.7,258.5,4.7,460.4,44.6,185.8,4687.3
2023-08-08,236.8,2.9,42.2,121.6,7.1,108.2,27.1,129.5,20.3,70.0,18.1,13.7,394.1,249.0,35.6,52.2,35.1,242.6,84.2,536.7,2.3,5.2,1.8,236.1,2.8,119.2,5.0,321.9,316.7,1.1,389.7,259.7,4.6,488.5,45.7,182.0,4814.400000000001
2023-08-09,235.6,3.0,42.3,107.1,7.3,113.3,27.1,129.4,20.3,73.1,18.1,13.3,395.2,253.0,36.6,53.6,36.0,249.3,83.2,540.0,2.6,5.2,1.8,248.0,2.9,118.9,5.0,320.2,324.7,1.1,381.5,260.2,5.2,501.9,45.6,195.9,4862.2
2023-08-10,236.4,3.0,44.2,123.0,7.1,115.0,27.1,132.0,20.3,74.9,18.1,13.6,401.7,253.4,36.5,51.3,35.5,252.7,85.2,544.2,2.5,5.3,1.8,258.7,2.8,124.7,5.0,317.7,326.4,1.3,358.5,262.8,5.4,505.2,45.0,204.4,4906.9
2023-08-11,231.0,3.0,45.0,137.6,6.9,122.5,27.1,134.8,20.3,75.0,18.1,13.9,408.6,249.9,34.8,51.6,36.3,254.2,85.7,548.0,2.5,5.3,1.9,265.5,3.1,122.7,5.0,319.1,330.4,1.3,352.1,272.6,5.5,530.2,46.0,205.8,4978.2
2023-08-12,225.5,2.9,43.6,134.3,6.6,126.7,27.1,129.3,20.3,74.5,18.1,13.3,409.9,258.2,34.9,52.5,39.1,258.2,84.4,554.5,2.5,5.2,2.1,270.5,3.0,120.8,5.0,323.5,345.6,1.3,338.5,267.2,5.3,544.5,47.1,200.5,5001.200000000001
2023-08-13,229.9,2.7,40.2,135.4,6.3,132.2,27.1,122.8,20.3,73.3,18.1,12.6,396.1,249.5,31.8,51.6,39.0,245.9,77.7,545.1,2.6,5.5,1.8,266.2,2.8,120.7,5.0,329.1,347.2,1.2,316.4,274.4,5.4,529.7,43.6,184.7,4896.1
2023-08-14,233.6,3.0,42.7,141.7,6.6,128.1,27.1,128.9,20.3,74.6,18.1,13.4,422.3,247.5,29.9,47.9,39.7,268.2,83.4,551.2,2.7,5.4,2.0,269.2,2.9,111.8,5.0,324.1,341.3,1.2,333.2,271.9,5.2,521.5,39.9,191.3,4959.9
2023-08-15,232.5,2.9,42.7,148.9,6.0,130.1,27.1,112.7,20.3,73.1,18.1,12.1,401.5,229.8,24.9,50.5,38.9,258.0,79.7,507.3,3.0,5.3,1.7,265.8,2.9,118.0,5.0,305.4,341.5,0.7,313.8,255.6,5.5,558.6,36.9,194.9,4827.8
2023-08-16,235.6,3.0,42.4,148.3,7.3,130.7,27.1,134.4,20.3,74.9,18.1,13.2,427.4,250.2,30.5,51.4,39.3,271.2,83.9,552.2,2.5,5.4,1.7,277.7,2.9,116.5,5.0,305.6,332.8,1.2,347.9,265.2,5.5,543.8,43.9,210.6,5031.1
2023-08-17,237.1,3.1,45.7,137.3,7.6,127.2,27.1,139.1,20.3,73.3,18.1,13.3,441.9,262.1,33.9,52.2,36.4,282.1,86.5,564.9,2.7,5.2,1.9,274.3,3.0,111.1,5.0,314.2,342.8,1.2,366.7,268.6,5.0,552.7,46.0,208.2,5122.4
2023-08-18,231.6,3.1,46.7,142.8,7.7,114.6,27.1,144.3,20.3,75.1,18.1,13.4,447.6,273.1,35.3,52.2,36.7,280.1,86.8,558.7,2.7,5.0,1.9,255.8,2.8,109.4,5.0,315.3,351.8,1.2,374.5,254.1,6.1,547.5,46.2,202.6,5098.7
2023-08-19,224.8,2.8,44.8,143.0,7.4,106.8,27.1,138.9,20.3,75.4,18.1,13.1,458.7,254.2,35.6,52.2,38.1,257.4,83.3,540.3,2.8,5.1,2.0,237.9,2.8,115.9,5.0,328.4,343.3,1.1,363.8,210.6,6.1,537.2,49.4,205.4,4960.399999999999
2023-08-20,225.3,2.8,43.6,150.0,6.6,109.2,27.1,132.8,20.3,73.9,18.1,12.0,426.8,246.6,31.0,51.4,38.9,236.3,76.7,518.9,2.7,5.6,1.9,235.8,3.0,115.2,5.0,323.4,325.2,0.8,344.9,209.7,5.8,548.1,46.5,199.7,4824.5
2023-08-21,227.1,3.0,42.2,148.6,7.6,114.5,27.1,147.8,20.3,75.9,18.1,13.3,431.7,256.3,34.3,53.6,38.5,260.6,84.9,542.7,2.7,5.3,2.0,246.4,2.7,106.0,5.0,318.3,325.1,1.2,367.7,234.3,6.2,528.7,45.6,218.4,4966.9
2023-08-22,233.4,2.8,38.7,135.4,7.4,120.9,27.1,147.9,20.3,76.2,18.1,13.6,444.2,259.0,40.7,53.0,36.6,260.1,87.9,551.3,2.5,5.1,2.0,251.6,2.8,112.7,5.0,322.8,341.1,1.3,373.4,252.8,5.8,504.2,43.1,223.8,5031.700000000001
2023-08-23,236.5,2.8,39.9,136.5,6.0,123.0,27.1,129.7,20.3,74.1,18.1,13.8,445.3,232.4,31.3,51.6,38.7,291.0,89.3,554.3,2.6,5.3,1.7,241.3,2.9,111.4,5.0,331.5,331.4,1.3,383.3,258.9,5.6,397.7,43.4,208.4,4898.799999999999
2023-08-24,237.4,2.9,39.6,128.8,6.0,121.6,27.1,122.6,20.3,75.1,18.1,14.0,450.0,230.5,36.5,49.7,36.4,295.6,88.6,566.7,2.6,5.8,1.8,244.8,2.7,110.2,5.0,320.0,333.6,1.3,380.7,265.4,5.8,411.2,44.0,194.9,4902.5
2023-08-25,243.6,2.8,40.7,124.6,6.7,120.4,27.1,125.5,20.3,74.7,18.1,13.6,451.1,238.3,29.8,49.5,37.9,295.5,88.6,560.8,2.6,5.6,1.8,255.2,2.9,111.5,5.0,317.4,337.6,1.1,385.4,275.7,5.2,430.3,45.4,182.9,4939.999999999999
2023-08-26,231.7,2.8,38.8,123.2,6.4,125.5,27.1,123.3,20.3,76.7,18.1,14.1,463.3,242.9,33.3,47.7,36.3,283.7,87.3,554.9,2.5,5.2,2.0,266.6,2.9,113.7,5.0,290.8,341.4,1.2,389.8,257.9,4.9,465.1,47.1,180.2,4938.900000000001
2023-08-27,225.8,2.7,36.1,134.5,6.0,129.4,27.1,119.1,20.3,74.4,18.1,12.1,444.8,230.4,31.9,49.5,39.9,272.0,82.0,538.3,2.5,5.4,2.0,271.6,2.8,132.3,5.0,304.1,342.4,0.7,349.9,256.6,4.6,485.1,45.2,186.3,4872.700000000001
2023-08-28,238.1,2.7,35.9,142.2,6.0,133.5,27.1,128.4,20.3,75.9,18.1,13.1,463.7,236.9,33.1,47.5,41.1,289.4,84.4,561.7,2.7,5.2,2.1,282.0,2.9,134.6,5.0,272.2,349.8,1.0,365.4,258.8,5.2,503.9,46.0,209.5,5050.099999999999
2023-08-29,242.5,2.7,40.5,142.6,6.3,133.1,27.1,132.8,20.3,73.9,18.1,13.8,470.5,240.7,34.7,49.2,40.5,284.7,76.9,566.7,2.8,5.6,1.9,289.5,3.0,123.3,5.0,286.9,348.5,1.2,366.8,266.5,5.9,512.9,45.9,221.3,5109.7
2023-08-30,240.4,3.1,43.0,146.6,6.5,132.0,27.1,130.7,20.3,77.6,18.1,13.3,431.4,240.7,34.3,50.9,37.3,278.3,80.3,565.7,2.8,5.2,1.9,294.3,3.1,117.3,5.0,287.3,335.3,1.3,351.0,273.4,6.3,534.5,44.3,229.0,5073.1
2023-08-31,231.6,3.0,45.1,154.3,7.0,130.8,27.1,132.3,20.3,78.0,18.1,13.6,460.5,242.7,35.7,51.8,35.9,268.3,84.1,566.7,2.8,5.3,1.8,297.4,2.9,124.8,5.0,294.3,338.1,1.3,344.7,278.2,6.2,541.0,44.3,227.3,5125.3
2023-09-01,244.6,3.1,44.3,149.6,7.5,129.6,27.1,138.1,20.3,78.2,18.1,14.2,500.7,253.5,35.9,53.8,36.3,257.0,87.3,591.4,2.6,5.3,1.8,299.9,3.1,130.5,5.0,287.1,333.0,1.3,346.0,279.4,6.2,559.2,45.6,220.3,5219.200000000001
2023-09-02,238.7,3.0,42.5,139.4,7.3,132.9,27.1,135.1,20.3,77.7,18.1,14.2,511.6,250.8,36.3,53.7,38.5,253.3,85.1,596.2,2.5,4.8,1.9,302.0,3.0,120.1,5.0,287.1,361.4,1.2,330.6,271.2,6.3,569.0,46.0,226.6,5224.300000000001
2023-09-03,205.7,3.0,45.8,150.1,6.6,121.4,27.1,128.6,20.3,74.5,18.1,12.8,499.6,251.4,33.3,52.9,36.8,230.2,76.3,566.9,2.5,5.1,1.7,315.3,3.0,105.5,5.0,304.6,369.6,1.0,304.9,202.3,4.7,580.0,46.8,210.5,5025.900000000001
2023-09-04,205.4,3.2,48.9,134.6,7.3,109.1,27.1,135.8,20.3,73.7,18.1,13.8,507.4,262.6,35.6,52.7,35.8,221.8,81.3,566.3,2.8,5.2,2.0,320.4,3.3,105.5,5.0,317.7,371.6,1.4,326.8,191.6,6.2,559.9,49.6,199.2,5029.3
2023-09-05,199.7,3.2,48.0,143.0,7.3,108.8,27.1,141.3,20.3,73.6,18.1,14.0,506.6,263.1,34.9,48.8,36.1,223.3,80.2,579.3,2.8,5.1,2.1,298.0,3.3,105.7,5.0,310.6,365.2,1.4,333.3,170.9,6.2,559.8,49.4,200.9,4999.899999999999
2023-09-06,201.0,3.1,48.1,133.8,7.3,109.3,27.1,138.6,20.3,74.2,18.1,14.0,485.9,261.2,35.8,51.9,35.8,219.6,78.7,584.6,2.8,5.2,1.8,258.3,3.1,108.5,5.0,330.6,350.6,1.3,339.8,173.8,6.0,527.8,51.4,208.6,4925.400000000001
2023-09-07,204.0,2.9,46.9,135.0,6.8,106.4,27.1,130.1,20.3,75.0,18.1,13.8,410.9,256.2,35.9,52.4,35.7,223.3,77.3,536.8,2.6,5.0,1.6,247.6,2.7,105.5,5.0,333.8,346.4,1.2,336.9,183.9,5.4,522.6,51.0,201.6,4769.800000000001
2023-09-08,209.0,3.0,44.1,123.5,7.5,105.3,27.1,127.0,20.3,73.6,18.1,13.8,400.8,254.7,36.0,52.4,34.6,233.3,77.5,511.2,2.5,5.4,2.0,235.0,2.9,117.4,5.0,340.0,345.8,1.3,341.1,196.4,6.0,467.5,46.8,189.6,4681.000000000001
2023-09-09,221.6,2.9,46.2,124.8,6.9,109.2,27.1,113.1,20.3,76.4,18.1,13.6,423.9,241.9,35.0,48.6,34.2,228.8,77.0,510.6,2.7,5.7,2.0,231.3,2.9,122.6,5.0,338.9,340.8,1.1,352.2,203.3,5.9,396.6,47.0,196.9,4638.4
2023-09-10,216.0,3.2,43.6,139.9,6.0,112.5,27.1,96.6,20.3,76.9,18.1,13.1,423.3,201.7,32.9,51.2,40.0,218.5,70.2,495.7,2.7,5.6,1.8,226.5,2.9,133.9,5.0,338.1,335.0,0.8,325.9,195.0,5.8,366.3,38.1,199.3,4490.3
2023-09-11,213.4,3.1,44.3,152.0,6.9,116.0,27.1,107.1,20.3,81.3,18.1,13.7,462.2,222.2,36.2,51.3,37.9,245.3,75.8,525.0,2.7,5.3,1.9,234.4,2.9,134.9,5.0,325.9,335.8,1.2,352.2,202.4,6.1,387.8,42.5,218.4,4720.299999999999
2023-09-12,220.1,3.1,45.0,154.6,7.4,116.1,27.1,116.3,20.3,80.6,18.1,14.2,475.1,234.1,36.5,49.3,41.7,252.6,78.6,540.1,2.8,5.1,1.8,240.0,3.1,123.3,5.0,322.8,338.4,1.3,354.4,228.0,6.2,429.3,46.8,214.5,4856.300000000001
2023-09-13,223.3,3.2,45.2,149.9,7.6,101.8,27.1,126.9,20.3,80.9,18.1,14.1,480.4,244.1,36.6,50.4,41.6,258.3,81.2,558.1,2.8,5.4,2.0,241.1,2.9,113.3,5.0,314.0,331.4,1.5,361.5,244.0,5.9,465.4,48.8,207.6,4924.7
2023-09-14,226.4,3.0,48.9,147.5,7.6,93.8,27.1,137.7,20.3,77.2,18.1,14.3,472.7,256.2,37.1,50.5,38.9,263.4,79.8,544.0,2.7,5.6,1.8,237.8,3.0,108.9,5.0,315.7,323.2,1.4,361.1,241.5,5.9,496.9,49.9,200.4,4928.9
2023-09-15,230.9,3.0,50.0,147.9,6.6,92.8,27.1,131.3,20.3,77.4,18.1,14.5,461.8,236.5,35.0,47.2,39.1,262.1,78.8,527.2,2.8,5.6,1.7,223.1,2.5,116.2,5.0,276.5,307.7,1.4,365.2,245.0,6.1,476.3,45.8,203.3,4795.5
2023-09-16,230.3,2.9,49.1,152.5,6.2,96.5,27.1,121.1,20.3,79.2,18.1,14.2,440.9,217.1,35.1,49.0,40.2,254.4,78.9,519.8,2.7,6.0,1.8,193.9,2.5,113.4,5.0,268.5,275.9,1.3,348.7,254.2,6.4,459.3,45.8,211.6,4654.2
2023-09-17,226.5,3.1,47.1,152.9,6.0,93.7,27.1,108.2,20.3,75.4,18.1,13.9,369.0,177.5,30.4,47.7,37.9,231.9,70.5,508.6,2.8,5.6,1.7,191.3,3.0,122.4,5.0,196.0,235.3,0.9,314.3,259.1,5.9,429.2,39.5,205.8,4284.2
2023-09-18,226.9,3.0,42.8,152.2,6.0,101.2,27.1,114.8,20.3,76.0,18.1,13.0,339.6,190.9,30.3,48.0,36.4,226.6,76.9,530.2,2.5,5.8,1.7,219.8,2.7,129.1,5.0,190.5,239.1,1.2,306.5,276.7,5.1,460.9,45.2,192.7,4365.999999999999
2023-09-19,233.7,3.1,41.9,149.7,6.4,109.3,27.1,124.5,20.3,77.4,18.1,11.6,336.0,201.6,31.8,46.6,36.2,236.5,78.2,505.5,2.5,5.8,1.7,238.5,2.7,122.3,5.0,192.0,242.8,1.3,321.6,286.7,4.8,496.0,48.0,185.7,4453.4
2023-09-20,235.4,3.0,37.3,145.8,6.6,106.4,27.1,130.9,20.3,77.8,18.1,11.1,350.0,210.5,34.0,48.5,32.6,255.8,80.5,541.1,2.5,5.9,1.9,247.7,2.6,112.2,5.0,208.5,267.6,1.3,342.3,295.4,5.1,502.9,48.7,186.1,4611.599999999999
2023-09-21,227.1,2.8,36.7,127.1,6.8,103.3,27.1,135.9,20.3,74.8,18.1,12.4,350.6,229.0,34.5,49.9,30.3,263.1,81.4,539.2,2.4,5.8,2.0,249.3,2.9,110.6,5.0,242.3,282.0,1.2,348.2,264.1,5.1,513.1,48.3,179.6,4636.300000000001
2023-09-22,218.3,2.8,38.1,108.7,6.5,93.6,27.1,136.0,20.3,73.9,18.1,13.3,364.9,229.6,35.2,48.0,29.4,262.3,80.9,507.3,2.5,5.6,1.7,245.5,2.7,116.3,5.0,264.1,287.3,1.3,346.4,228.5,5.2,497.8,47.4,180.7,4556.0
2023-09-23,213.8,2.8,39.5,96.1,5.4,94.0,27.1,124.9,20.3,75.5,18.1,12.6,374.6,212.0,34.4,46.8,30.4,247.1,79.3,482.1,2.7,5.6,1.9,245.7,2.9,119.6,5.0,207.7,290.9,1.2,351.6,221.5,4.8,470.5,46.5,182.4,4403.199999999999
2023-09-24,204.1,2.7,39.5,102.8,4.8,95.1,27.1,111.6,20.3,74.9,18.1,12.1,368.3,183.3,31.5,46.1,32.0,222.3,72.5,469.6,2.8,5.6,1.6,248.2,2.7,119.7,5.0,184.2,279.6,0.9,319.4,217.0,5.1,456.0,41.3,167.5,4198.1
2023-09-25,208.8,2.9,39.4,112.6,5.6,98.6,27.1,118.1,20.3,75.2,18.1,13.1,379.9,194.3,33.8,43.1,32.7,235.8,80.1,480.5,2.8,5.8,1.8,249.4,2.9,121.5,5.0,202.0,281.6,1.3,331.6,220.5,5.6,468.8,44.5,181.9,4351.7
2023-09-26,214.0,3.1,42.4,126.4,5.8,100.5,27.1,122.4,20.3,76.7,18.1,13.8,388.4,210.9,34.3,47.9,34.1,233.1,81.9,481.4,2.8,5.8,1.8,256.4,3.0,122.7,5.0,233.2,287.6,1.4,341.9,230.9,6.5,490.4,47.1,196.6,4518.0
2023-09-27,213.8,3.1,45.5,137.1,5.7,102.5,27.1,120.5,20.3,77.9,18.1,13.1,389.0,213.5,35.3,45.6,33.2,237.0,81.1,486.6,2.9,5.8,1.8,261.8,3.2,124.0,5.0,239.1,289.8,1.4,345.8,239.0,5.9,495.5,47.4,210.5,4586.5
2023-09-28,218.5,3.0,47.2,142.5,5.4,104.3,27.1,112.9,20.3,74.3,18.1,13.8,373.4,210.0,35.2,46.5,32.7,236.7,77.8,470.4,2.8,5.7,1.8,263.8,3.0,124.1,5.0,244.2,288.5,1.4,348.2,239.5,5.0,499.9,47.4,218.4,4572.899999999999
2023-09-29,210.5,3.0,48.5,147.3,5.7,106.2,27.1,114.7,20.3,74.7,18.1,13.5,382.2,209.6,34.7,46.4,34.4,221.0,75.9,478.8,2.5,5.6,1.8,260.2,2.9,126.3,5.0,256.4,289.7,1.4,344.6,235.2,6.1,505.1,47.0,208.6,4572.700000000001
2023-09-30,208.7,3.1,45.6,114.4,5.4,102.5,27.1,111.6,20.3,73.3,18.1,13.0,403.3,208.9,34.3,48.4,30.0,225.5,74.2,482.8,2.7,5.7,1.8,258.6,3.0,119.9,5.0,263.2,291.4,1.3,344.0,230.0,6.0,493.2,47.7,179.6,4507.0
2023-10-01,204.4,3.0,41.0,117.2,4.9,101.5,27.1,102.9,20.3,66.7,18.1,11.8,399.3,186.2,30.6,48.0,28.4,203.0,67.6,470.9,2.6,6.0,1.6,255.3,2.9,119.5,5.0,239.0,287.2,1.0,317.4,239.7,5.3,468.0,44.2,168.5,4317.0
2023-10-02,207.3,3.0,42.2,111.4,4.5,100.4,27.1,89.5,20.3,68.1,18.1,10.3,399.5,173.5,27.4,46.1,29.7,214.4,71.0,481.6,2.8,5.8,1.8,254.3,3.0,119.0,5.0,230.6,284.2,0.9,302.7,235.2,5.8,436.5,39.4,172.0,4245.2
2023-10-03,217.1,3.0,41.1,112.9,5.0,97.7,27.1,98.3,20.3,68.5,18.1,11.4,427.9,191.4,32.4,45.2,29.8,247.0,76.5,506.1,2.8,5.7,1.7,255.2,3.0,117.0,5.0,218.9,289.5,1.3,355.7,249.5,5.5,421.2,42.0,172.6,4426.6
2023-10-04,222.7,3.1,39.9,105.7,5.1,99.4,27.1,101.4,20.3,69.1,18.1,13.7,423.8,195.6,34.1,48.0,30.0,264.2,79.6,520.4,2.8,5.8,1.9,258.9,2.9,118.6,5.0,217.9,291.7,0.9,373.0,269.0,5.0,425.7,44.5,169.4,4517.799999999999
2023-10-05,228.4,3.1,37.9,103.2,5.0,104.9,27.1,100.9,20.3,69.5,18.1,14.1,417.8,195.9,34.3,47.2,30.4,265.7,81.4,528.1,2.8,5.7,1.9,263.7,3.0,121.7,5.0,221.0,295.1,0.8,369.2,278.0,5.0,432.0,43.8,172.2,4558.4
